run,trial,dual,corrAns,locArr,colorArr,cueStart,trackingStart,respStart
1,1,TRUE,3,"[0.0, 0.0365844397928219, 0.07307780466379786, 0.10938932427601487, 0.14542883632272988, 0.18110708769763095, 0.21633603226365938, 0.2510291241071104, 0.2851016051812247, 0.31847078626521974, 0.3510563201906131, 0.38278046631664053, 0.41356834527047537, 0.4433481830056546, 0.47205154327349125, 0.4996135476471096, 0.5259730822859304, 0.551072990679758, 0.5748602516658675, 0.597286142069475, 0.6183063833774418, 0.6378812719168006, 0.6559757920734585, 0.6725597121519629, 0.6876076625442676, 0.701099195943752, 0.7130188294100299, 0.7233560681601086, 0.732105411031905, 0.7392663376367533, 0.7448432772880498, 0.7488455598633094, 0.7512873488263834, 0.7521875567051234, 0.7515697433871233, 0.7494619976620541, 0.7458968025032686, 0.7409108846435531, 0.7345450490598886, 0.726843999039623, 0.7178561425553323, 0.7076333857276353, 0.6962309142041342, 0.6837069633282816, 0.6701225780141514, 0.6555413632816571, 0.6400292264415506, 0.6236541119504355, 0.6064857299829057, 0.5885952797906691, 0.5700551689370679, 0.5509387295096648, 0.531319932423496, 0.5112731009331486, 0.4908726244729923, 0.47019267394166103, 0.44930691953928825, 0.42828825225403894, 0.4072085100782466, 0.38613821001397947, 0.3651462869032393, 0.34429984008933, 0.3236638888833158, 0.3033011377730961, 0.28327175227253854, 0.2636331462645698, 0.24443978164521485, 0.22574298102556067, 0.20759075419564849, 0.1900276389986043, 0.1730945572051149, 0.1568286859178709, 0.14126334497308585, 0.12642790074188265, 0.11234768666850364, 0.09904394081517168, 0.08653376061530692, 0.07483007496793478, 0.06394163373677722, 0.053873014648002836, 0.044624647511148065, 0.036192855618641856, 0.028569914110891617, 0.02174412502633121, 0.015699908689428093, 0.01041791102467501, 0.0058751263213066215, 0.0020450349121244227, -0.001102244829359287, -0.0035997908260220917, -0.005483698675170165, -0.006792890825504359, -0.007568914359233699, -0.00785572823056883, -0.007699480853409235, -0.007148278969043652, -0.006251948758967819, -0.005061790198331065, -0.003630325671965582, -0.0020110438972851643, -0.00025814021652503566, 0.0015737456652910042, 0.003429793410631638, 0.005255266156682365, 0.006995773907268563, 0.008597535120657682, 0.010007635412198377, 0.011174282302831056, 0.012047054960862034, 0.012577147904933556, 0.012717607660803005, 0.012423561393215776, 0.011652436566762233, 0.010364170725965172, 0.008521410524853126, 0.006089699179738367, 0.0030376515656925047, -0.0006628837729020925, -0.005036676374549376, -0.010104979996898897, -0.015885413700388352, -0.022391858382342228, -0.029634369202329338, -0.03761910427554481, -0.046348269945429024, -0.055820082879921545, -0.06602874916795018, -0.0769644605242219, -0.08861340764141279, -0.10095781065969603, -0.11397596665448559, -0.12764231397459366, -0.14192751319494695, -0.15679854438088006, -0.17221882029506927, -0.1881483151136627, -0.20454370815533898, -0.22135854206617286, -0.238543394844491, -0.25604606503365346, -0.27381176935708457, -0.2917833520191055, -0.3099015048474509, -0.3281049974088811, -0.3463309161883047, -0.3645149118843848, -0.3825914538409206, -0.4004940906034821, -0.41815571556496345, -0.4355088366419825, -0.45248584890654625, -0.46901930908409595, -0.48504221082008936, -0.5004882596126717, -0.5152921463087012, -0.5293898180645416, -0.542718745681505, -0.555218186238612, -0.5668294399624269, -0.5774961002950157, -0.5871642961464676, -0.5957829253478863, -0.6033038783541228, -0.609682251282633, -0.614876547415673, -0.6188488663372942, -0.6215650799241668, -0.6229949944599931, -0.6231124981968645, -0.621895693743279, -0.6193270147173616, -0.6153933261649239, -0.6100860083051299, -0.6034010232314219, -0.5953389642617842, -0.5859050877001037, -0.575109326839053, -0.5629662881043264, -0.5494952293099116, -0.5347200200641039, -0.5186690844359104, -0.5013753260610367, -0.4828760359355862, -0.463212783213572, -0.4424312893911724, -0.42058128632601793, -0.39771635860345755, -0.3738937708234515, -0.34917428044125154, -0.32362193685208845, -0.29730386746449977, -0.270290051558485, -0.24265308277310504, -0.21446792111337054, -0.1858116354079853, -0.15676313718764928, -0.1274029069880148, -0.0978127141118286, -0.06807533091128229, -0.038274242673884726, -0.008493354213309115, 0.02118330571952063, 0.05067188108035031, 0.07988898510067795, 0.10875199565143567, 0.13717934827442893, 0.16509082576279782, 0.19240784318420134, 0.21905372725724673, 0.24495398901268164, 0.2700365886960837, 0.29423219189805994, 0.31747441593120085, 0.33970006551008397, 0.3608493568314007, 0.38086612919553037, 0.39969804335853476, 0.4172967658543564, 0.43361813858075776, 0.44862233299909804, 0.46227398835711886, 0.47454233340528773, 0.4854012911407341, 0.49482956617807866, 0.5028107144133208, 0.5093331947151156, 0.5143904024469683, 0.5179806846938562, 0.5201073371372604, 0.5207785825932862, 0.5200075312991935, 0.517812123103975, 0.5142150517883219, 0.5092436718081631, 0.5029298878236295, 0.49531002744159647, 0.4864246976645433, 0.4763186256011717, 0.4650404840547292, 0.4526427026631227, 0.4391812653203705, 0.4247154946615992, 0.40930782444338704, 0.3930235606975763, 0.37593063257962966, 0.3580993338718987, 0.33960205613779054, 0.32051301455446396, 0.30090796747943765, 0.2808639308299995, 0.2604588883737108, 0.23977149904338776, 0.21888080240063484, 0.19786592337843653, 0.17680577743519524, 0.15577877725022385, 0.13486254208376108, 0.11413361091343094, 0.093667160443441, 0.07353672906302315, 0.053813947806609065, 0.03456827934010911, 0.015866765965600157, -0.0022262123992493076, -0.019649169350272784, -0.03634373136097881, -0.052254844554864066, -0.06733096810878504, -0.08152425356309441, -0.09479070936982702, -0.10709035006843422, -0.11838732953906661, -0.12865005784606967, -0.13785130124884074, -0.14596826502334395, -0.15298265880502376, -0.1588807442324419, -0.16365336474032677, -0.16729595742064352, -0.16980854694050512, -0.17119572157591353, -0.17146659149024124, -0.17063472945571298, -0.16871809428467885, -0.1657389373048965, -0.16172369227911543, -0.15670284923371497, -0.15071081272372083, -0.14378574512199038, -0.13596939557849083, -0.1273069153510863, -0.1178466602620252, -0.10763998108402285, -0.09674100270637712, -0.0852063929746942, -0.07309512213742796, -0.06046821386831227, -0.04738848886583015, -0.03392030205896851, -0.020129274472505253, -0.00608202082492631, 0.00815412605232058, 0.02251139287424206, 0.03692184453343762, 0.05131766259344668, 0.06563142253656003, 0.0797963686645958, 0.09374668556159352, 0.10741776504225264, 0.1207464675289903, 0.1336713768237557, 0.14613304726799042, 0.15807424231547518, 0.16944016357785163, 0.18017866944142355, 0.19024048239624125, 0.19957938426413485, 0.20815239856133091, 0.21591995928318683, 0.22284606545329474, 0.2288984208364869, 0.23404855827493265, 0.2382719481682376, 0.24154809068209712, 0.243860591335273, 0.2451972196812545, 0.2455499508686505, 0.24491498993286467, 0.24329277874065677, 0.24068798557855478, 0.23710947744541194, 0.23257027517849188, 0.22708749161099992, 0.22068225302671182, 0.21337960424398583, 0.20520839772675203, 0.1962011671837808, 0.18639398617935984, 0.175826312338272, 0.16454081778537621, 0.15258320651494706, 0.14000201943698035, 0.1268484278968042, 0.11317601651021023, 0.09904055619886235, 0.08449976834982753, 0.06961308105831983, 0.05444137844435871, 0.039046744061543064, 0.023492199439738227, 0.007841438822743194, -0.007841438822741725, -0.023492199439736766, -0.03904674406154162, -0.054441378444356266, -0.06961308105831943, -0.0844997683498257, -0.09904055619886103, -0.11317601651020895, -0.12684842789680337, -0.1400020194369791, -0.15258320651494636, -0.16454081778537558, -0.17582631233827015, -0.18639398617935937, -0.1962011671837804, -0.20520839772675112, -0.2133796042439855, -0.2206822530267111, -0.22708749161099923, -0.23257027517849127, -0.2371094774454118, -0.240687985578554, -0.2432927787406565, -0.24491498993286437, -0.24554995086865042, -0.24519721968125444, -0.2438605913352731, -0.24154809068209732, -0.2382719481682378, -0.23404855827493265, -0.22889842083648762, -0.2228460654532952, -0.215919959283188, -0.20815239856133189, -0.1995793842641355, -0.1902404823962423, -0.1801786694414246, -0.1694401635778525, -0.15807424231547634, -0.1461330472679906, -0.1336713768237568, -0.12074646752899235, -0.10741776504225377, -0.09374668556159463, -0.07979636866459702, -0.06563142253656018, -0.051317662593447846, -0.036921844533438816, -0.022511392874242156, -0.00815412605232178, 0.006082020824924303, 0.02012927447250406, 0.033920302058967414, 0.047388488865829054, 0.06046821386831221, 0.07309512213742685, 0.08520639297469315, 0.09674100270637614, 0.10763998108402197, 0.11784666026202374, 0.12730691535108551, 0.13596939557849005, 0.1437857451219897, 0.1507108127237203, 0.15670284923371508, 0.16172369227911498, 0.1657389373048962, 0.1687180942846786, 0.17063472945571265, 0.1714665914902412, 0.1711957215759138, 0.16980854694050515, 0.16729595742064374, 0.16365336474032713, 0.15888074423244225, 0.1529826588050242, 0.14596826502334453, 0.137851301248842, 0.12865005784607036, 0.1183873295390671, 0.10709035006843524, 0.09479070936982799, 0.08152425356309576, 0.06733096810878632, 0.05225484455486522, 0.036343731360980396, 0.01964916935027507, 0.002226212399250662, -0.01586676596559838, -0.03456827934010844, -0.05381394780660753, -0.07353672906302139, -0.09366716044343941, -0.11413361091342933, -0.1348625420837592, -0.15577877725022166, -0.1768057774351936, -0.19786592337843362, -0.21888080240063376, -0.23977149904338613, -0.26045888837370923, -0.2808639308299969, -0.30090796747943743, -0.32051301455446257, -0.33960205613778804, -0.35809933387189613, -0.3759306325796283, -0.39302356069757505, -0.4093078244433857, -0.4247154946615987, -0.43918126532036933, -0.45264270266312134, -0.4650404840547278, -0.4763186256011708, -0.48642469766454294, -0.4953100274415956, -0.502929887823629, -0.5092436718081625, -0.5142150517883217, -0.5178121231039744, -0.5200075312991936, -0.5207785825932862, -0.5201073371372605, -0.5179806846938564, -0.5143904024469689, -0.5093331947151161, -0.5028107144133214, -0.49482956617807944, -0.48540129114073505, -0.4745423334052885, -0.4622739883571206, -0.4486223329990988, -0.43361813858075837, -0.4172967658543579, -0.39969804335853526, -0.3808661291955309, -0.3608493568314032, -0.3397000655100871, -0.31747441593120146, -0.2942321918980615, -0.27003658869608654, -0.24495398901268514, -0.21905372725724867, -0.19240784318420362, -0.1650908257628008, -0.13717934827443, -0.1087519956514381, -0.0798889851006811, -0.05067188108035357, -0.02118330571952251, 0.008493354213306655, 0.0382742426738822, 0.06807533091128128, 0.09781271411182696, 0.12740290698801227, 0.15676313718764523, 0.18581163540798368, 0.21446792111336893, 0.24265308277310257, 0.27029005155848124, 0.297303867464498, 0.3236219368520859, 0.34917428044124876, 0.3738937708234506, 0.397716358603456, 0.42058128632601605, 0.4424312893911691, 0.46321278321357073, 0.48287603593558476, 0.501375326061035, 0.5186690844359083, 0.5347200200641035, 0.5494952293099103, 0.5629662881043247, 0.5751093268390524, 0.585905087700103, 0.5953389642617832, 0.6034010232314209, 0.6100860083051298, 0.6153933261649238, 0.6193270147173615, 0.621895693743279, 0.6231124981968642, 0.622994994459993, 0.6215650799241668, 0.6188488663372945, 0.6148765474156738, 0.6096822512826336, 0.603303878354124, 0.5957829253478863, 0.5871642961464676, 0.5774961002950164, 0.5668294399624281, 0.555218186238613, 0.5427187456815066, 0.529389818064543, 0.5152921463087012, 0.5004882596126741, 0.48504221082009147, 0.4690193090840966, 0.4524858489065477, 0.4355088366419837, 0.41815571556496495, 0.4004940906034822, 0.38259145384092236, 0.3645149118843872, 0.3463309161883074, 0.32810499740888155, 0.309901504847452, 0.29178335201910727, 0.2738117693570858, 0.25604606503365535, 0.23854339484449305, 0.2213585420661752, 0.2045437081553396, 0.1881483151136636, 0.1722188202950715, 0.15679854438088073, 0.14192751319494837, 0.1276423139745951, 0.11397596665448698, 0.10095781065969675, 0.08861340764141361, 0.07696446052422277, 0.06602874916795155, 0.05582008287992213, 0.04634826994542955, 0.03761910427554595, 0.029634369202329564, 0.02239185838234236, 0.01588541370038881, 0.01010497999689974, 0.005036676374549506, 0.0006628837729026106, -0.0030376515656915333, -0.006089699179738983, -0.008521410524853387, -0.010364170725964978, -0.01165243656676207, -0.01242356139321529, -0.012717607660801971, -0.012577147904932712, -0.01204705496086304, -0.01117428230283125, -0.010007635412198377, -0.00859753512065781, -0.006995773907267623, -0.005255266156683628, -0.003429793410632836, -0.0015737456652912957, 0.00025814021652495467, 0.0020110438972851807, 0.0036303256719654683, 0.005061790198332005, 0.006251948758966687, 0.007148278969043635, 0.00769948085340921, 0.00785572823056888, 0.007568914359233715, 0.006792890825505351, 0.005483698675171225, 0.003599790826022118, 0.0011022448293596377, -0.0020450349121239443, -0.005875126321306497, -0.010417911024674178, -0.01569990868942808, -0.021744125026330892, -0.02856991411089118, -0.0361928556186413, -0.04462464751114727, -0.053873014648002086, -0.0639416337367764, -0.074830074967934, -0.08653376061530539, -0.099043940815171, -0.11234768666850274, -0.12642790074188148, -0.14126334497308396, -0.15682868591786994, -0.17309455720511313, -0.19002763899860223, -0.2075907541956479, -0.22574298102555979, -0.24443978164521335, -0.2636331462645667, -0.28327175227253704, -0.3033011377730943, -0.3236638888833138, -0.3442998400893295, -0.36514628690323864, -0.38613821001397836, -0.4072085100782435, -0.4282882522540376, -0.4493069195392866, -0.4701926739416592, -0.4908726244729902, -0.5112731009331466, -0.5313199324234935, -0.5509387295096623, -0.5700551689370671, -0.588595279790668, -0.6064857299829045, -0.6236541119504344, -0.640029226441549, -0.6555413632816556, -0.6701225780141499, -0.6837069633282797, -0.6962309142041336, -0.707633385727635, -0.717856142555332, -0.7268439990396225, -0.7345450490598882, -0.7409108846435526, -0.7458968025032682, -0.7494619976620545, -0.7515697433871226, -0.7521875567051227, -0.7512873488263836, -0.7488455598633096, -0.7448432772880501, -0.739266337636754, -0.7321054110319054, -0.723356068160109, -0.7130188294100315, -0.701099195943754, -0.6876076625442684, -0.6725597121519638, -0.6559757920734606, -0.6378812719168013, -0.6183063833774437, -0.5972861420694775, -0.5748602516658704, -0.5510729906797588, -0.5259730822859324, -0.4996135476471131, -0.4720515432734932, -0.4433481830056569, -0.41356834527047814, -0.3827804663166439, -0.3510563201906142, -0.31847078626522135, -0.2851016051812286, -0.251029124107116, -0.21633603226366147, -0.18110708769763356, -0.14542883632273304, -0.1093893242760175, -0.07307780466380097, -0.036584439792826565, -1.0001282193036718e-15]","[""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"", ""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red"",""red""]",8,12,28
