run,trial,dual,cueStart,trackingStart,respStart,corrAns,locArr,colorArr,colorsChosen
1,1,FALSE,8.55,14.4,27.4,darkorange,"[0.0, 0.02352297781710991, 0.04701383591756625, 0.07044051139406313, 0.09377105484921015, 0.11697368687875528, 0.14001685422932583, 0.16286928552319443, 0.1855000464434288, 0.20787859427385064, 0.22997483168950159, 0.25175915969479096, 0.2732025296081844, 0.29427649399416966, 0.3149532564453157, 0.33520572011950567, 0.3550075349398826, 0.3743331433676795, 0.3931578246609243, 0.41145773753498965, 0.4292099611441116, 0.446392534306309, 0.46298449289759713, 0.47896590534499467, 0.4943179061515717, 0.5090227273906585, 0.5230637281103369, 0.5364254215934491, 0.5490935004225801, 0.5610548593037884, 0.5722976156072725, 0.5828111275876462, 0.5925860102510638, 0.6016141488410567, 0.6098887099196291, 0.617404150024875, 0.6241562218911504, 0.6301419782226043, 0.6353597730156907, 0.6398092604310739, 0.6434913912201536, 0.6464084067162283, 0.6485638304050807, 0.6499624570945065, 0.6506103397070135, 0.6505147737245505, 0.6496842793187243, 0.648128581204477, 0.6458585862596314, 0.6428863589570759, 0.63922509466061, 0.6348890908396296, 0.6298937162618761, 0.6242553782273947, 0.6179914879106408, 0.6111204238813353, 0.6036614938781892, 0.5956348949129849, 0.5870616717857063, 0.5779636740944742, 0.5683635118269115, 0.5582845096222737, 0.5477506597962147, 0.5367865742223858, 0.5254174351672352, 0.5136689451763274, 0.5015672761122663, 0.4891390174458713, 0.4764111239036137, 0.4634108625754704, 0.4501657595883046, 0.4367035464506094, 0.42305210617497846, 0.4092394192849724, 0.39529350981315614, 0.3812423913969556, 0.3671140135786602, 0.3529362084153547, 0.33873663750381156, 0.32454273952441287, 0.310381678407006, 0.296280292220219, 0.2822650428841881, 0.26836196680487795, 0.2545966265262018, 0.24099406349399055, 0.22757875202351519, 0.21437455455972873, 0.20140467831670322, 0.18869163337984607, 0.17625719235144607, 0.16412235161689737, 0.15230729430559167, 0.14083135501697502, 0.12971298637862233, 0.11896972749941673, 0.10861817437702156, 0.09867395231483242, 0.08915169039947034, 0.0800649980856673, 0.0714264439310826, 0.06324753651920473, 0.05553870760402545, 0.04830929750564865, 0.04156754278141263, 0.03532056619247645, 0.02957436898115855, 0.024333825469618632, 0.019602679985770102, 0.015383546117587674, 0.011677908292261105, 0.008486125671938554, 0.005807438353117755, 0.0036399758520894074, 0.0019807678542155815, 0.0008257572002623309, 0.00016981507849369676, 6.75838678756054e-06, 0.000329369224666351, 0.0011294164708548818, 0.00239767939778011, 0.0041239732703406695, 0.006297176872294063, 0.008905261899745807, 0.011935324157487753, 0.01537361649032494, 0.019205583378070275, 0.023415897119567625, 0.027988495527935225, 0.032906621056221885, 0.038152861269832146, 0.0437091905794024, 0.049557013145327095, 0.05567720686282495, 0.06205016833431191, 0.06865585873392281, 0.07547385046727893, 0.08248337452806959, 0.08966336845167867, 0.09699252476494656, 0.10444933983023871, 0.11201216298127505, 0.11965924584765394, 0.12736879176471344, 0.1351190051652861, 0.1428881408500135, 0.1506545530332306, 0.15839674406196688, 0.166093412706361, 0.17372350192074998, 0.1812662459758443, 0.1887012168637783, 0.1960083698793859, 0.20316808828280933, 0.21016122695050693, 0.21696915492387545, 0.22357379676701636, 0.22995767264769854, 0.23610393705824445, 0.24199641609591846, 0.24761964322542004, 0.2529588934492436, 0.2580002158150034, 0.2627304641922824, 0.2671373262551705, 0.2712093506103899, 0.2749359720147682, 0.27830753462978014, 0.281315313264965, 0.2839515325661969, 0.2862093841090481, 0.28808304136183543, 0.2895676724873492, 0.29065945095674983, 0.29135556395364826, 0.2916542185509639, 0.29155464564776745, 0.2910571016579574, 0.2901628679472699, 0.2888742480197918, 0.2871945624598, 0.28512814163940464, 0.2826803162070974, 0.27985740537690623, 0.27666670304241203, 0.2731164617443919, 0.26921587452530105, 0.2649750547081925, 0.26040501364196955, 0.25551763645909853, 0.2503256558960239, 0.2448426242305612, 0.23908288339445602, 0.23306153332308893, 0.22679439860798242, 0.22029799352130117, 0.21358948548492898, 0.20668665705996608, 0.19960786653556772, 0.19237200719899977, 0.18499846537154088, 0.1775070772974582, 0.169918084975712, 0.1622520910262706, 0.15453001268497177, 0.14677303502272532, 0.1390025634865145, 0.13124017586111958, 0.12350757375175064, 0.11582653368884188, 0.10821885795710656, 0.10070632525160073, 0.09331064126398989, 0.08605338930242286, 0.07895598104845064, 0.07203960755422163, 0.06532519058278866, 0.058833334393736225, 0.05258427807553235, 0.04659784852495931, 0.040893414172757526, 0.03548983955316855, 0.03040544081343842, 0.025657942257493793, 0.021264434015991776, 0.017241330932720948, 0.01360433275493625, 0.01036838571262116, 0.00754764556894331, 0.005155442221211115, 0.0032042459285857488, 0.0017056352395491505, 0.0006702666887286695, 0.000107846329156507, 2.7103162369137197e-05, 0.00043576452493277834, 0.0013405334860863752, 0.002747068307134749, 0.004659964009089005, 0.00708273609082317, 0.01001780643566777, 0.013466491439972573, 0.017428992392683633, 0.02190438813043629, 0.026890629988077078, 0.03238453905989305, 0.03838180578213815, 0.044876991842778505, 0.05186353441963344, 0.05933375274339555, 0.06727885697728815, 0.07568895940041179, 0.08455308787716412, 0.09385920159045746, 0.10359420901186207, 0.11374398807723597, 0.12429340853192287, 0.13522635640514707, 0.14652576056891597, 0.158173621332452, 0.17015104101901252, 0.18243825646791514, 0.19501467340058992, 0.2078589025856974, 0.22094879773459933, 0.23426149505494212, 0.2477734543866405, 0.26146050184131864, 0.2752978738631035, 0.28926026262571874, 0.3033218626780544, 0.3174564187477318, 0.33163727460978076, 0.3458374229252675, 0.3600295559526648, 0.3741861170328588, 0.3882793527470448, 0.40228136564526246, 0.416164167442052, 0.42989973257467334, 0.4434600520184345, 0.4568171872530639, 0.4699433242735978, 0.4828108275390635, 0.4953922937521845, 0.5076606053635901, 0.5195889836943894, 0.5311510415716032, 0.5423208353718185, 0.553072916369427, 0.5633823812871248, 0.5732249219477511, 0.5825768739282646, 0.591415264118476, 0.5997178570892324, 0.6074632001769996, 0.6146306671942139, 0.621200500677402, 0.6271538525878547, 0.6324728233826189, 0.637140499376683, 0.6411409883205444, 0.6444594531207792, 0.6470821436348195, 0.6489964264748881, 0.6501908127598867, 0.6506549837580191, 0.6503798143670418, 0.6493573943832284, 0.6475810475144468, 0.6450453480971544, 0.6417461354815783, 0.6376805260539226, 0.6328469228690449, 0.6272450228717283, 0.620875821689387, 0.6137416159838046, 0.6058460033542761, 0.5971938797893444, 0.5877914346690921, 0.5776461433248047, 0.5667667571675682, 0.555163291402162, 0.5428470103473577, 0.5298304103884063, 0.5161272005921897, 0.5017522810200697, 0.4867217187780323, 0.4710527218481356, 0.4547636107496819, 0.4378737880827564, 0.4204037060109912, 0.4023748317444303, 0.38380961108733574, 0.36473143011958536, 0.3451645750839642, 0.32513419055522996, 0.30466623597016906, 0.28378744060114197, 0.26252525705863133, 0.24090781341126236, 0.21896386401443813, 0.1967227391413129, 0.17421429351219034, 0.1514688538205659, 0.12851716535607696, 0.105390337826331, 0.08211979048123788, 0.05873719664477479, 0.03527442776035232, 0.011763497056847202, -0.011763497056845394, -0.035274427760350516, -0.05873719664477299, -0.08211979048123495, -0.10539033782632921, -0.12851716535607405, -0.15146885382056416, -0.1742142935121886, -0.19672273914131125, -0.21896386401443643, -0.24090781341126066, -0.2625252570586297, -0.28378744060113886, -0.3046662359701675, -0.325134190555227, -0.34516457508396214, -0.3647314301195839, -0.3838096110873346, -0.4023748317444285, -0.4204037060109902, -0.43787378808275484, -0.45476361074967975, -0.47105272184813457, -0.48672171877803033, -0.5017522810200685, -0.5161272005921888, -0.5298304103884053, -0.5428470103473567, -0.555163291402161, -0.5667667571675673, -0.5776461433248041, -0.5877914346690912, -0.5971938797893432, -0.6058460033542756, -0.6137416159838038, -0.6208758216893868, -0.6272450228717282, -0.6328469228690444, -0.6376805260539224, -0.6417461354815781, -0.6450453480971543, -0.6475810475144467, -0.649357394383228, -0.6503798143670421, -0.6506549837580189, -0.6501908127598868, -0.6489964264748881, -0.6470821436348193, -0.6444594531207796, -0.6411409883205447, -0.6371404993766835, -0.6324728233826193, -0.6271538525878548, -0.6212005006774023, -0.6146306671942143, -0.6074632001770004, -0.5997178570892329, -0.5914152641184771, -0.5825768739282656, -0.5732249219477525, -0.5633823812871259, -0.553072916369428, -0.5423208353718196, -0.5311510415716044, -0.5195889836943908, -0.5076606053635915, -0.4953922937521848, -0.4828108275390639, -0.46994332427359936, -0.4568171872530643, -0.44346005201843597, -0.4298997325746743, -0.4161641674420524, -0.4022813656452634, -0.3882793527470457, -0.37418611703285987, -0.3600295559526658, -0.34583742292526937, -0.3316372746097819, -0.3174564187477328, -0.3033218626780559, -0.2892602626257198, -0.2752978738631047, -0.2614605018413199, -0.247773454386642, -0.23426149505494318, -0.22094879773460088, -0.20785890258569883, -0.19501467340059092, -0.18243825646791645, -0.17015104101901374, -0.1581736213324523, -0.14652576056891653, -0.1352263564051479, -0.12429340853192333, -0.11374398807723733, -0.10359420901186285, -0.09385920159045849, -0.0845530878771642, -0.07568895940041248, -0.06727885697728887, -0.05933375274339633, -0.05186353441963387, -0.04487699184277916, -0.038381805782138664, -0.03238453905989373, -0.02689062998807766, -0.021904388130436263, -0.01742899239268402, -0.013466491439972639, -0.010017806435667478, -0.007082736090823656, -0.0046599640090896205, -0.0027470683071342955, -0.0013405334860864399, -0.00043576452493323165, -2.7103162368878147e-05, -0.00010784632915696035, -0.0006702666887287666, -0.0017056352395491184, -0.00320424592858536, -0.005155442221211212, -0.00754764556894318, -0.010368385712620318, -0.01360433275493625, -0.017241330932720886, -0.021264434015990742, -0.02565794225749412, -0.030405440813438257, -0.03548983955316763, -0.04089341417275708, -0.04659784852495892, -0.05258427807553118, -0.05883333439373498, -0.06532519058278846, -0.07203960755422087, -0.07895598104845027, -0.08605338930242239, -0.09331064126398912, -0.10070632525159989, -0.1082188579571064, -0.11582653368884117, -0.12350757375175062, -0.13124017586111922, -0.13900256348651358, -0.14677303502272426, -0.15453001268497138, -0.16225209102626967, -0.16991808497571065, -0.17750707729745838, -0.1849984653715405, -0.19237200719899883, -0.19960786653556772, -0.20668665705996558, -0.21358948548492804, -0.2202979935213005, -0.22679439860798198, -0.23306153332308796, -0.239082883394455, -0.2448426242305607, -0.2503256558960234, -0.2555176364590986, -0.26040501364196933, -0.26497505470819205, -0.2692158745253006, -0.2731164617443917, -0.2766667030424117, -0.27985740537690623, -0.2826803162070972, -0.28512814163940436, -0.28719456245979974, -0.28887424801979183, -0.29016286794726986, -0.29105710165795723, -0.29155464564776745, -0.2916542185509639, -0.2913555639536483, -0.29065945095675, -0.28956767248734927, -0.2880830413618357, -0.2862093841090482, -0.28395153256619693, -0.28131531326496545, -0.27830753462978075, -0.2749359720147686, -0.2712093506103903, -0.2671373262551705, -0.2627304641922827, -0.258000215815004, -0.25295889344924416, -0.24761964322542024, -0.24199641609591918, -0.2361039370582443, -0.2299576726476989, -0.22357379676701708, -0.2169691549238766, -0.21016122695050685, -0.20316808828280972, -0.19600836987938713, -0.1887012168637781, -0.18126624597584468, -0.17372350192075117, -0.16609341270636244, -0.1583967440619671, -0.15065455303323175, -0.1428881408500139, -0.13511900516528663, -0.12736879176471422, -0.1196592458476549, -0.11201216298127553, -0.10444933983023948, -0.09699252476494646, -0.08966336845167906, -0.08248337452807046, -0.07547385046727967, -0.06865585873392296, -0.0620501683343127, -0.05567720686282467, -0.049557013145327164, -0.04370919057940308, -0.03815286126983331, -0.032906621056221545, -0.02798849552793545, -0.02341589711956866, -0.019205583378070372, -0.015373616490325037, -0.01193532415748853, -0.008905261899746553, -0.006297176872294094, -0.004123973270341317, -0.002397679397780045, -0.0011294164708545904, -0.0003293692246666424, -6.758386787787211e-06, -0.00016981507849340532, -0.0008257572002626546, -0.001980767854215258, -0.003639975852088954, -0.005807438353117431, -0.008486125671938457, -0.011677908292260588, -0.015383546117587318, -0.019602679985769846, -0.024333825469618077, -0.0295743689811581, -0.03532056619247603, -0.04156754278141207, -0.04830929750564823, -0.05553870760402496, -0.06324753651920333, -0.07142644393108222, -0.08006499808566682, -0.0891516903994697, -0.09867395231483199, -0.10861817437702104, -0.11896972749941562, -0.12971298637862105, -0.14083135501697444, -0.1523072943055909, -0.1641223516168961, -0.17625719235144452, -0.18869163337984518, -0.20140467831670206, -0.21437455455972718, -0.22757875202351455, -0.24099406349398966, -0.25459662652620024, -0.2683619668048761, -0.28226504288418747, -0.29628029222021784, -0.3103816784070044, -0.32454273952441226, -0.3387366375038106, -0.3529362084153534, -0.3671140135786588, -0.3812423913969549, -0.39529350981315503, -0.40923941928497065, -0.4230521061749769, -0.4367035464506086, -0.45016575958830374, -0.46341086257546904, -0.476411123903613, -0.4891390174458702, -0.5015672761122651, -0.5136689451763259, -0.525417435167235, -0.5367865742223852, -0.5477506597962136, -0.5582845096222728, -0.5683635118269108, -0.5779636740944736, -0.5870616717857051, -0.5956348949129848, -0.6036614938781888, -0.6111204238813341, -0.6179914879106395, -0.6242553782273946, -0.6298937162618754, -0.6348890908396293, -0.6392250946606097, -0.6428863589570755, -0.6458585862596307, -0.6481285812044769, -0.6496842793187242, -0.6505147737245508, -0.6506103397070138, -0.6499624570945066, -0.6485638304050804, -0.646408406716229, -0.643491391220154, -0.6398092604310744, -0.6353597730156911, -0.6301419782226048, -0.6241562218911509, -0.6174041500248758, -0.6098887099196297, -0.6016141488410575, -0.5925860102510642, -0.5828111275876469, -0.5722976156072735, -0.5610548593037896, -0.5490935004225806, -0.53642542159345, -0.5230637281103384, -0.5090227273906605, -0.49431790615157256, -0.47896590534499595, -0.4629844928975992, -0.44639253430630976, -0.4292099611441129, -0.41145773753499154, -0.39315782466092664, -0.3743331433676803, -0.35500753493988413, -0.33520572011950783, -0.3149532564453165, -0.29427649399417116, -0.2732025296081864, -0.25175915969479357, -0.22997483168950264, -0.20787859427385236, -0.18550004644343113, -0.16286928552319746, -0.1400168542293272, -0.11697368687875728, -0.09377105484921286, -0.07044051139406415, -0.04701383591756793, -0.023522977817112236, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16, -6.429395695523605e-16]","['red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red', 'red']","['yellow', 'darkorchid', 'cyan', 'darkorange', 'palegreen', 'darkgreen']"
